,GaussAmp_mean,GaussAmp_std,Lorentz_mean,Lorentz_std
2073,0.0012686183423806625,0.00041854962509292083,-0.004194838458273042,0.0018837864623636325
2074,0.0013447811574746565,0.00044907380831685,-0.004118675643179049,0.0019148205797024497
2075,0.0013832648963738874,0.00043468615242542064,-0.004080191904279817,0.0019333177147507177
2076,0.0013390442104150252,0.00039924134952685136,-0.00412441259023868,0.001954754347153765
2077,0.0012166788549233868,0.0003874388342809828,-0.004246777945730318,0.0019650457624539974
2078,0.001089837190609117,0.00043818661406065803,-0.004373619610044588,0.0019592504943021193
2079,0.001111107108097215,0.000496075442631328,-0.00435234969255649,0.0019588607547584964
2080,0.0013668140144158796,0.0005431129028139981,-0.004096642786237825,0.0019450564309973152
2081,0.0016566952438165142,0.0005139807763840461,-0.0038067615568371906,0.001887626567289525
2082,0.0016210665674020245,0.00042469026320294954,-0.0038423902332516803,0.0018304986841328108
2083,0.001270227667789598,0.00039720591876151574,-0.004193229132864107,0.0018009837412411758
2084,0.0010319163770486312,0.00045026983556791694,-0.004431540423605074,0.0018114820124176274
2085,0.0010998895139504865,0.00045540657985651816,-0.004363567286703218,0.0018765586638576463
2086,0.0011448373765756087,0.00036342404372312456,-0.0043186194240780965,0.0019278597818700434
2087,0.0010138472289849714,0.0003262088934062285,-0.004449609571668733,0.001919547688141693
2088,0.0010716518134881452,0.0003659797708794685,-0.004391804987165559,0.0018898353959011555
2089,0.0013453474016000228,0.0003792799930183043,-0.0041181093990536825,0.00189608366975661
2090,0.0013783504934121566,0.00038279986915437723,-0.004085106307241548,0.0019343637253843458
2091,0.0011953165502358869,0.0004050352837838675,-0.004268140250417818,0.0019526884418056857
2092,0.0012093027801324322,0.0004188991554413127,-0.004254154020521273,0.0019380129270988075
2093,0.0013378878803063825,0.00040108913736822507,-0.004125568920347322,0.001925096750381141
2094,0.0012586226434518294,0.0003925538153308035,-0.004204834157201876,0.0019348488225926525
2095,0.0010438343257714706,0.00042405824272714985,-0.004419622474882234,0.0019467479418348397
2096,0.0008903613061715559,0.00039209208960470124,-0.004573095494482149,0.0019230154302735303
2097,0.0007735272617150739,0.0003241762727119269,-0.0046899295389386305,0.0018872830528889103
2098,0.0006825586528588727,0.00026319048496241864,-0.004780898147794832,0.0018812507268868824
2099,0.0007522305221368268,0.00022971323421105876,-0.004711226278516878,0.0019041853783685373
2100,0.0009649714202691511,0.00033806200819600673,-0.004498485380384554,0.0019100359985544872
2101,0.0010905017823983625,0.00041484340772263893,-0.004372955018255342,0.0018645908757666343
2102,0.0010744800538827375,0.00041626020682768524,-0.004388976746770967,0.0018274582190319917
