x,GaussAmp_mean,GaussAmp_std,Lorentz_mean,Lorentz_std
1999.681106,0.05447716661522333,0.03943711389625829,0.047486559594760946,0.08615887418743637
1998.716939,0.05433771370605487,0.039373422994784864,0.047347106685592506,0.08609965916065113
1997.752773,0.054301063123691144,0.039303147342735545,0.047310456103228773,0.086066340588157
1996.788607,0.05434456196603091,0.039310469124570334,0.047353954945568544,0.0860939067244195
1995.82444,0.054416975335259875,0.03938245742021331,0.047426368314797504,0.08614362981499832
1994.860274,0.05448957692968288,0.03941126406217148,0.0474989699092205,0.08613572139043599
1993.896107,0.05434151585497423,0.039351049774474615,0.04735090883451186,0.08607760493378418
1992.931941,0.053928452529594204,0.03929462376272944,0.04693784550913184,0.0860605375274185
1991.967775,0.053764188402766366,0.03932024234514088,0.046773581382303996,0.08610803881508913
1991.003608,0.054208076740754965,0.03936627419773876,0.047217469720292594,0.08615273984807674
1990.039442,0.05470980668086824,0.03936821747358034,0.047719199660405866,0.08616307269073492
1989.075275,0.05469516589785947,0.039374683654575755,0.04770455887739709,0.08616672311239298
1988.111109,0.054378825225517055,0.03944504779404547,0.04738821820505469,0.08617425724528677
1987.146943,0.05426209737144087,0.03952744688133056,0.0472714903509785,0.08617109419284466
1986.182776,0.05450131904470363,0.0395363392802128,0.04751071202424125,0.0861693103500337
1985.21861,0.05493899595128932,0.03948973277929202,0.047948388930826945,0.08618411311526958
1984.254443,0.05533096550659199,0.039452816154757944,0.048340358486129616,0.08619648311252355
1983.290277,0.05547121523574849,0.039444510283216036,0.04848060821528611,0.0862031676724279
1982.326111,0.055285782048765685,0.039455361739637644,0.0482951750283033,0.08621991903996963
1981.361944,0.05498862779786782,0.03947184095778168,0.04799802077740544,0.08621780299641939
1980.397778,0.054839779314430834,0.039484180537851535,0.047849172293968456,0.08617054952377062
1979.433611,0.054708693015136915,0.03949801413301524,0.04771808599467454,0.08612565852753663
1978.469445,0.05442088100803596,0.03950933930920232,0.04743027398757358,0.08612276782592371
1977.505279,0.05412758851070222,0.03948640438739378,0.04713698149023985,0.08613089573011318
1976.541112,0.054044289451085324,0.03942506740260707,0.04705368243062296,0.08613267582730985
1975.576946,0.05433466445791163,0.03938962783330512,0.04734405743744926,0.08617132121886589
1974.61278,0.054867526845117066,0.039415788679601084,0.04787691982465468,0.08624151252773435
1973.648613,0.055111532575394674,0.0394491574076992,0.048120925554932296,0.08625915382590284
1972.684447,0.05487922504092588,0.03944471627946951,0.04788861802046349,0.08621059841486353
1971.72028,0.054491892099569415,0.0394027347585115,0.04750128507910704,0.08614921510138533
1970.756114,0.05414314218590203,0.03935266220470112,0.04715253516543966,0.08611572216905602
1969.791948,0.053906310972603434,0.03935161575564286,0.046915703952141063,0.08616393154515564
1968.827781,0.05390369150531988,0.03941465187624803,0.046913084484857516,0.08627281303164394
