,HYPERION_Transmittance.0007076,HYPERION_Transmittance.0007077,HYPERION_Transmittance.0007078,HYPERION_Transmittance.0007079,HYPERION_Transmittance.0007080,HYPERION_Transmittance.0007081,HYPERION_Transmittance.0007082,HYPERION_Transmittance.0007083,HYPERION_Transmittance.0007084,HYPERION_Transmittance.0007085,HYPERION_Transmittance.0007086,HYPERION_Transmittance.0007087,HYPERION_Transmittance.0007088,HYPERION_Transmittance.0007089,HYPERION_Transmittance.0007090,HYPERION_Transmittance.0007091,HYPERION_Transmittance.0007092,HYPERION_Transmittance.0007093,HYPERION_Transmittance.0007094,HYPERION_Transmittance.0007095
0,-0.010390768030282046,-0.011551195682146497,-0.007234907114522767,-0.010017127697220629,-0.004070334347306873,-0.0043143533254622595,-0.007629066382878227,-0.005228433341316747,-0.006247132454220389,-0.0062263817224130795,-0.0037887564297720807,-0.003273686091831348,-0.003423950968877175,-0.0005939174336837305,-0.0007569444532882926,-0.002979887005733996,-0.0002981721824181855,-0.0018783691322898065,0.00123335686609307,-0.0003764703915024136
1,0.02421413863023039,0.025098307518831887,0.019422230857146183,0.022785804844195227,0.01618418610222987,0.01694156775167554,0.02096514237135596,0.01761355364452226,0.02033689626968251,0.019068936729971262,0.015813336029249787,0.015297996864166889,0.016686804183192096,0.013815852513476085,0.01480309588784122,0.01610667268836156,0.014263844377279527,0.016306756828991593,0.012653366181006548,0.013680174735242199
2,1445.7746685260818,1444.4697029892927,1432.525878319803,1437.7738742188571,1427.8298917362772,1425.3748718226875,1439.158863495227,1433.2192651155358,1442.464556018323,1431.8366813866119,1426.7892220911979,1424.7505379679874,1430.4831548307184,1420.6912486349913,1428.7591098030985,1424.1806560287137,1423.6895265906733,1434.4451892929374,1416.1430735382794,1421.357462172657
3,497.17335976195756,515.1762045279413,444.55852930451397,491.91868067665564,384.4813592626251,397.9009668747079,461.45323233820136,415.1357874321576,442.84873689855624,441.8642077438893,372.9446138603738,364.03104225512584,384.83108913582635,332.3811088258526,354.75182431196475,383.8960962016786,345.2506885154576,381.6231516706255,305.58723381485026,326.4753374528205
4,[1.49778240e-03 1.46608472e-03 1.51632147e+00 2.08774708e+01],[1.79246788e-03 1.75917431e-03 1.58952210e+00 2.44790380e+01],[1.28911506e-03 1.25007634e-03 1.99898061e+00 2.13623391e+01],[1.69654383e-03 1.66003543e-03 1.78070387e+00 2.49338085e+01],[6.98659999e-04 6.65125880e-04 1.87103905e+00 1.33952160e+01],[8.64705396e-04 8.27433887e-04 1.99784461e+00 1.59207399e+01],[1.26558033e-03 1.23139127e-03 1.71294220e+00 1.97288261e+01],[8.96332763e-04 8.62236299e-04 1.84039949e+00 1.60680298e+01],[9.95941209e-04 9.64780394e-04 1.57412942e+00 1.58076338e+01],[1.16836814e-03 1.13229832e-03 1.86794994e+00 1.96761143e+01],[5.68114565e-04 5.38315157e-04 1.68455154e+00 1.10977928e+01],[5.34780824e-04 5.04788435e-04 1.73808635e+00 1.07638044e+01],[6.00867269e-04 5.72027530e-04 1.57387216e+00 1.11861606e+01],[4.16988186e-04 3.87625028e-04 1.90238904e+00 9.25261222e+00],[4.40336638e-04 4.13804212e-04 1.60868824e+00 9.15480446e+00],[6.59516861e-04 6.27813898e-04 1.75849895e+00 1.26878108e+01],[4.55984338e-04 4.26603611e-04 1.83064118e+00 9.80987645e+00],[5.65012955e-04 5.37088906e-04 1.57635298e+00 1.07688731e+01],[2.87294483e-04 2.63680579e-04 1.78321646e+00 6.99196209e+00],[3.24108659e-04 3.00394555e-04 1.57095375e+00 7.26831525e+00]
5,0.010938249552128972,0.010740643081814077,-0.019811252825396596,0.00995820797443836,0.009079134059690677,-0.014466067485150173,0.01046494912525645,0.009496712321259393,0.011107075293681405,0.009991191944822356,-0.012930324057418249,-0.01212184109513502,0.010099965692577272,-0.008055633466380756,0.010884557354013355,0.01001372756887303,0.010765178706780844,0.011345750290897854,-0.005128014268320681,0.009942745203869582
6,3.6298843034646473,3.622343249166402,-79.78679011888356,3.3621867045856555,3.0744936491994395,-59.22459583595242,3.383156195204222,3.175223162183354,3.4256439619330825,3.1680643196937015,-50.67011838721139,-47.895987220594904,3.1416736405003496,-37.876379192284354,3.035222671318886,2.9417416651033244,2.942961727846599,3.203601421436175,-30.573239877962624,2.872831895093143
7,864.2791015251248,861.5518411619247,1432.3112378165404,861.6757229369597,869.3312490239347,1425.2904767169566,865.2048260434518,867.5433513008157,868.3791837279122,862.3827393490351,1426.8473913158432,1424.978595451212,866.6239757622265,1421.414578682816,871.2712991510889,863.6060324427219,867.2685333380502,869.2719991606043,1417.170867787174,873.3710896470748
8,-209.3753174731489,-211.67757905184118,-1585.9106827469996,-203.88085623018566,-198.24305671759558,-1389.5770903734754,-207.99683612248967,-204.48389667468936,-204.35997909798886,-202.46553171275906,-1290.5474811063518,-1260.9928497575786,-201.11566374856142,-1131.2716747852523,-205.04076832335318,-193.42311008397812,-194.7388137133494,-209.69314248764462,-1021.5301342561136,-199.37340015451517
9,[1.09799206e-04 2.17737698e-01 4.24919857e+00 1.39855719e+01],[1.09304212e-04 2.23682537e-01 4.46216636e+00 1.44029752e+01],[2.52039807e-03 1.07146147e+01 1.99232869e+00 9.08893640e+01],[1.07852708e-04 2.12908922e-01 4.41438591e+00 1.43872035e+01],[1.07208314e-04 1.94902043e-01 4.21146395e+00 1.43683445e+01],[1.69925682e-03 6.51230028e+00 1.98759114e+00 6.86176403e+01],[1.09391711e-04 2.14100930e-01 4.44207314e+00 1.47192295e+01],[1.06521607e-04 2.01711418e-01 4.35927637e+00 1.46745796e+01],[1.09120285e-04 2.05331038e-01 4.10147687e+00 1.38645286e+01],[1.06900801e-04 2.08466903e-01 4.54594608e+00 1.49040799e+01],[1.14292572e-03 4.14326470e+00 1.67419699e+00 4.89446586e+01],[1.09841407e-03 3.91345715e+00 1.72715015e+00 4.82747945e+01],[1.09941740e-04 2.06491051e-01 4.45466593e+00 1.49690679e+01],[8.75317114e-04 2.88206063e+00 1.88731449e+00 4.24273054e+01],[1.08511237e-04 2.00778900e-01 4.50643555e+00 1.54280420e+01],[1.07505928e-04 1.99047429e-01 4.46297355e+00 1.48737914e+01],[1.06474623e-04 1.93074128e-01 4.31094023e+00 1.46142694e+01],[1.09903179e-04 2.10414417e-01 4.58850639e+00 1.55097545e+01],[6.17638683e-04 1.89361741e+00 1.77057956e+00 3.28019752e+01],[1.09899742e-04 1.95475820e-01 4.50277236e+00 1.56020713e+01]
