,HYPERION_Transmittance.0008515,HYPERION_Transmittance.0008516,HYPERION_Transmittance.0008517,HYPERION_Transmittance.0008518,HYPERION_Transmittance.0008519,HYPERION_Transmittance.0008520,HYPERION_Transmittance.0008521,HYPERION_Transmittance.0008522,HYPERION_Transmittance.0008523,HYPERION_Transmittance.0008524,HYPERION_Transmittance.0008525,HYPERION_Transmittance.0008526,HYPERION_Transmittance.0008527,HYPERION_Transmittance.0008528,HYPERION_Transmittance.0008529,HYPERION_Transmittance.0008530,HYPERION_Transmittance.0008531,HYPERION_Transmittance.0008532,HYPERION_Transmittance.0008533,HYPERION_Transmittance.0008534
0,0.0025548368070949182,0.003948204597883176,0.0001366948548081042,-0.0013207045408240848,0.002659170933338374,-0.00017733165240630316,0.002064022011941533,0.0016877912878999893,0.00206952674823361,0.003204377401657924,-0.0006338006232840533,0.0026765592120994953,0.0012674619992758902,0.0014996321015762332,-0.0005948974818600973,-0.00104350114801231,0.0006337440489977178,0.000860382215070462,-0.0016217202488281659,-0.003292139938092836
1,-0.0037040532971739874,-0.003285178705093238,-0.0035500507265863587,-0.0042109640447171,-0.0031891753127884417,-0.0026251015813844414,-0.0029300528125175453,-0.002982549791851253,-0.0030416474254022093,-0.002923532510592383,-0.0023883735786885637,-0.0020132036324965272,-0.002493985463616358,-0.002450110128825302,-0.0025526837864138247,-0.0024795115359240545,-0.0021923906192054354,-0.0021157099857861865,-0.0021991696300160514,-0.001992351192404628
2,783.0466207636829,819.9442949729348,792.8731361109169,-279.49828765160623,818.4276914017868,839.8561211741242,846.4426815192015,823.976508633288,829.6790119944519,840.0608447347267,881.4050394170954,539.6609219319148,843.6434432721661,839.1152345873373,884.4321434918609,871.9134504506213,876.001368385616,891.6538093316007,879.6601462748617,872.0840845545663
3,170.83611008918237,157.4777865863315,155.2641519271136,-121.98349088637906,-151.90764057025132,-129.05773303056787,-142.32891463511396,-150.74432860455602,-148.37842264141872,-149.7345377525477,-112.37064092558212,21.168143000479063,134.3530767143378,-134.88040661636575,119.37834677969929,119.88646110229188,114.73227624179277,103.322438418227,111.50559895159077,114.00196822754346
4,[3.18392717e-05 2.17069582e-04 2.67397331e+01 1.55906371e+01],[3.12025230e-05 1.20746383e-04 1.81354410e+01 1.24512393e+01],[3.11703208e-05 1.94648415e-04 2.38390678e+01 1.43858532e+01],[inf inf inf inf],[3.13761688e-05 1.26245868e-04 1.88355344e+01 1.28543214e+01],[3.10018460e-05 9.64498871e-05 1.50692427e+01 1.17358623e+01],[3.28456978e-05 9.33177439e-05 1.41953913e+01 1.12553407e+01],[3.42748176e-05 1.26798298e-04 2.03644807e+01 1.42917786e+01],[3.38926412e-05 1.15993639e-04 1.81530988e+01 1.31254715e+01],[3.55281110e-05 1.06392267e-04 1.73963291e+01 1.32416906e+01],[3.36746936e-05 9.15665990e-05 8.73045863e+00 8.88040603e+00],[inf inf inf inf],[3.40639570e-05 1.00901413e-04 1.71048556e+01 1.35039468e+01],[3.47725571e-05 1.07997035e-04 1.89900052e+01 1.46138123e+01],[3.73556014e-05 9.76604313e-05 9.43164161e+00 9.53737822e+00],[3.68547269e-05 9.78120136e-05 1.12487953e+01 1.06818064e+01],[3.80722162e-05 1.02851539e-04 1.18137190e+01 1.16224194e+01],[3.63220377e-05 1.03417559e-04 8.44893368e+00 9.21834278e+00],[3.74057984e-05 1.02336807e-04 1.06597973e+01 1.07797057e+01],[3.86847500e-05 1.05470457e-04 1.37940064e+01 1.33262329e+01]
5,-0.019875609486585236,0.004015919670600387,0.00019267403939135432,-0.0008031749632348767,0.0027133858726343467,-0.00014377150314768915,0.002114988793298952,0.0017272499020264892,0.0021118893600331856,0.003245974381994752,-0.004674249905021017,0.0032524881564474826,0.0012918268592601431,-0.002923031229586129,-0.005545551917406775,-0.005303703172686635,0.0006425516644714309,0.0004895190326715076,-0.001604080424533228,-0.006763399115816351
6,-97.6532062936848,-1.3517733952489819,-1.2721550327403501,1.0116696984264224,-1.249445197461257,0.893106323902369,-1.1391252915574248,1.136029622597174,-1.156126868553756,-1.1691403259074304,-7.3236407584440855,-1.1164046258129605,0.8665444791774404,-8.368574174324172,-9.343570554121236,-7.588943909274297,0.6983796366519508,-8.5501071849988,25.56418867671115,-5.825841916258587
7,1467.1923057080342,850.4538702472669,838.7043348726584,847.9036670980438,845.8353880308272,857.3930996688448,864.5342195623109,850.476886629247,854.4452897741505,857.7035910820161,1409.033304283033,855.1812726302932,860.6123713905984,1408.114658242919,1418.3905536451016,1412.017189151083,875.561970693694,-1308532.0849326104,623.1712482462667,1381.4332086696224
8,-2672.7072936534546,249.07115015695757,222.7588058659206,-201.5347554090076,236.84138426050365,-202.5916316563408,230.90894950648678,-229.16841341232018,227.10425462319546,237.47996876281093,-895.6429504934839,218.31226155601146,-204.4156477203372,-950.68323579491,-949.3822858679592,-864.5858874199512,-188.09126425332622,259667.4558130255,-24.45540021010888,-752.8157232459855
9,[4.75932047e-03 3.16851929e+01 2.39269207e+00 3.22830846e+02],[3.93271925e-05 1.02110550e-01 6.70614888e+00 1.89745169e+01],[3.79402647e-05 1.00686510e-01 6.71841488e+00 1.73805136e+01],[3.64036197e-05 8.04011504e-02 5.81054415e+00 1.70615255e+01],[3.91496715e-05 1.01677276e-01 7.04947219e+00 1.93467831e+01],[3.66965521e-05 7.46066583e-02 5.88142404e+00 1.86545657e+01],[4.00670608e-05 8.67253322e-02 5.90421323e+00 1.90373392e+01],[4.15674329e-05 1.00445559e-01 7.24252420e+00 2.09741940e+01],[4.09728526e-05 9.48191320e-02 6.53319036e+00 1.96341747e+01],[4.33580979e-05 1.01541666e-01 7.11553979e+00 2.16922965e+01],[2.28453935e-04 6.41309568e-01 2.96714554e+00 4.35532441e+01],[4.36765856e-05 9.69447176e-02 6.63515321e+00 2.02804968e+01],[3.96053079e-05 7.90425958e-02 6.39844323e+00 2.07005060e+01],[2.46756096e-04 7.20448222e-01 2.69544313e+00 4.40203129e+01],[2.29436299e-04 6.69559450e-01 2.26866762e+00 3.66494180e+01],[1.99621594e-04 5.47757784e-01 2.56127732e+00 3.53293571e+01],[4.36197086e-05 7.25811714e-02 6.52364471e+00 2.28794854e+01],[1.49927979e-01 1.15847428e+07 3.10988953e+12 1.96698732e+12],[8.80061076e-05 4.69949564e+03 2.35205430e+02 4.46989882e+03],[1.43887443e-04 3.62013780e-01 2.59462092e+00 2.85891877e+01]
