,HYPERION_Transmittance.0008638,HYPERION_Transmittance.0008639,HYPERION_Transmittance.0008640,HYPERION_Transmittance.0008641,HYPERION_Transmittance.0008642,HYPERION_Transmittance.0008643,HYPERION_Transmittance.0008644,HYPERION_Transmittance.0008645,HYPERION_Transmittance.0008646,HYPERION_Transmittance.0008647,HYPERION_Transmittance.0008648,HYPERION_Transmittance.0008649,HYPERION_Transmittance.0008650,HYPERION_Transmittance.0008651,HYPERION_Transmittance.0008652,HYPERION_Transmittance.0008653,HYPERION_Transmittance.0008654,HYPERION_Transmittance.0008655,HYPERION_Transmittance.0008656,HYPERION_Transmittance.0008657
0,0.011713538744014932,-0.015542581119398484,-0.016886230023076643,-0.013258197612681525,0.012483658361150932,-0.013696714903831146,-0.009787061567251867,-0.012714079421823432,-0.01671614249470799,-0.012089831089218381,-0.01119905521459498,-0.009574905871268448,-0.014345009878795733,-0.01112995018868253,-0.005930578816347378,-0.01315115561643978,-0.010727266121221001,-0.007291008855285629,-0.008961705593092792,-0.0175964218370697
1,-0.009842465627172657,0.029394656504903242,0.030774351895014512,0.026766035576433405,-0.009885250203451108,0.02780115386835794,0.022537487905328037,0.024928497225849666,0.030493951318317097,0.025866256332746366,0.024902368991011448,0.02403621671633222,0.026858063293745734,0.024646028601232297,0.020453886018457015,0.025283507416757518,0.02350910214634841,0.019065737781506126,0.02300053517083836,0.02806444203986709
2,848.0240739263837,1459.178495680225,1459.8093768916303,1454.8134695806027,850.3260894255754,1452.4146728148976,1452.001337517259,1458.831426922183,1456.983506386894,1458.0865824762168,1458.1213506014797,1463.7886705998521,1458.652386255377,1462.9114844205087,1462.142650857854,1453.6308389984006,1462.8130779120454,1455.2733138457993,1463.5056956693954,1466.0757664757764
3,135.73012069446762,609.527212111054,612.844949280399,565.7916635805262,136.9792752603979,593.5460834538817,511.150151755578,537.4114366651881,624.1408539017102,557.3800490783215,545.8650495121668,520.5995794698806,575.3707454050656,531.3345030175491,464.7365946759712,561.3589423052091,507.6661667406341,461.3864109835022,507.24298716183614,584.0074790585011
4,[8.10410459e-05 2.29944143e-04 9.80224590e+00 7.90873549e+00],[3.76103832e-03 3.72133888e-03 2.12165820e+00 4.82522575e+01],[3.30826318e-03 3.27396378e-03 1.76845433e+00 4.06794828e+01],[2.47729201e-03 2.44343805e-03 1.76777026e+00 3.33972720e+01],[8.28600411e-05 2.30090102e-04 9.75656507e+00 7.95425780e+00],[3.76708063e-03 3.72433155e-03 2.26831106e+00 5.01688897e+01],[1.94622608e-03 1.90817998e-03 2.06476449e+00 2.95920825e+01],[2.10453927e-03 2.06933455e-03 1.87996708e+00 2.97224018e+01],[3.99139758e-03 3.95318978e-03 2.01786599e+00 5.00219476e+01],[2.66936791e-03 2.63036810e-03 2.09372324e+00 3.69962048e+01],[2.31941237e-03 2.28284523e-03 1.98688400e+00 3.30344710e+01],[1.72981522e-03 1.69679727e-03 1.79477015e+00 2.50202346e+01],[2.99012471e-03 2.95115344e-03 2.10383852e+00 4.06082595e+01],[1.98122077e-03 1.94616156e-03 1.89722126e+00 2.82056862e+01],[1.26784195e-03 1.23220175e-03 2.01289366e+00 2.05609610e+01],[3.00195387e-03 2.95989285e-03 2.29122217e+00 4.26460284e+01],[1.67856317e-03 1.64366360e-03 1.87867405e+00 2.45333830e+01],[1.28492289e-03 1.24869981e-03 2.12298212e+00 2.22040547e+01],[1.70736631e-03 1.67168095e-03 1.96671863e+00 2.55054369e+01],[3.09778334e-03 3.05838448e-03 2.13471348e+00 4.07381247e+01]
5,0.011906415273761373,0.011593380954597856,0.011524597922515305,0.011082189590466054,0.012680161263658027,0.011814550818113353,0.010320377407023369,0.009800122864558617,0.01151015624745083,0.011451902743316427,0.01136579113291333,0.012030689103347694,0.01023807520650801,0.011126440143379102,0.012047723185277387,0.00984886191527718,0.010332830175196739,0.009393065598983527,0.011654045533011137,-0.03813869318071439
6,-3.7429478409361865,-3.726786062770284,-3.927820717905598,-3.6126624616124388,-3.7914697476231813,3.5738793037998793,3.530872414911606,-3.75663248378264,-3.640535313883138,3.708564352130124,-3.753350136191139,-3.901685139759702,-3.731996687341392,-3.8686565271233313,-3.8542069469646805,3.516220322670443,-3.979346141140222,3.5580137968504024,-3.9751876116442673,-164.49895063295287
7,863.9434258538248,862.8426117426728,857.8236580518551,864.1030113784802,866.7178062019677,860.3728609584093,867.0977167304877,867.6291454377456,863.6717552214259,869.2726742802009,863.7493039582099,868.1133908646211,866.5157570052585,870.3382003862015,878.6499150530133,865.4611295217521,872.505737205289,874.2236230730997,870.4575626908149,1465.8186087423085
8,225.19655689441123,225.48763665010392,232.54826952752083,219.38693967922345,225.90128380323546,-223.60776704951044,-221.45544434684425,225.1170435620376,222.26687462675898,-225.1360904457284,231.7792148202222,230.65772197940964,230.001263311423,228.75408386024358,232.4220055227432,-221.1832742062356,233.51036351391855,-231.50845398523023,238.26137566012142,-2153.715083151443
9,[1.01975590e-04 2.16709004e-01 4.39549137e+00 1.42024291e+01],[1.01688223e-04 2.18245999e-01 4.47017405e+00 1.43336740e+01],[1.04572769e-04 2.40154862e-01 4.90701441e+00 1.50569658e+01],[1.00695153e-04 2.08702383e-01 4.27720599e+00 1.39181540e+01],[1.03382387e-04 2.15852058e-01 4.29174146e+00 1.40971074e+01],[1.04342586e-04 2.26542052e-01 4.84715305e+00 1.53144456e+01],[1.03080782e-04 2.10752330e-01 4.41194959e+00 1.45864041e+01],[1.02245650e-04 2.11388789e-01 4.21515174e+00 1.39302459e+01],[1.00245689e-04 2.10945152e-01 4.34965531e+00 1.40730281e+01],[1.02487127e-04 2.09481330e-01 4.20899073e+00 1.40376442e+01],[1.03297031e-04 2.25631651e-01 4.69226043e+00 1.50396010e+01],[1.02930284e-04 2.16793842e-01 4.24935873e+00 1.40107788e+01],[1.03180640e-04 2.19310328e-01 4.50763705e+00 1.47296058e+01],[1.02427602e-04 2.10881880e-01 4.10711720e+00 1.37330955e+01],[1.05765031e-04 2.09446552e-01 4.05659810e+00 1.40712067e+01],[1.02163276e-04 2.11181838e-01 4.45918771e+00 1.46045844e+01],[1.05484280e-04 2.18109405e-01 4.17915714e+00 1.40780549e+01],[1.02592461e-04 2.08112980e-01 4.40319081e+00 1.49837723e+01],[1.05577926e-04 2.25356199e-01 4.43101320e+00 1.47052803e+01],[5.97266190e-03 3.28692612e+01 2.13345536e+00 1.68170061e+02]
