x,GaussAmp_mean,GaussAmp_std,Lorentz_mean,Lorentz_std
1999.681106,0.01630058870220453,0.007600537556949796,-0.0021985804487085958,0.010311233919994662
1998.716939,0.01634035096073419,0.007535753077892293,-0.0021588181901789328,0.010233654386441438
1997.752773,0.01639528856182367,0.007509043935728483,-0.0021038805890894554,0.010154156233704673
1996.788607,0.01644434914493829,0.007558685393376388,-0.0020548200059748315,0.010172955525477955
1995.82444,0.016436374043467344,0.0076087192838203066,-0.0020627951074457785,0.010249592886837258
1994.860274,0.016303980206492246,0.007586012265959696,-0.0021951889444208764,0.010260403843357458
1993.896107,0.016163199995997253,0.007521090871075076,-0.002335969154915871,0.010199011202698519
1992.931941,0.016064804648402035,0.0074853392936191036,-0.002434364502511086,0.010157992501211311
1991.967775,0.015946400021555722,0.0074937444617317805,-0.0025527691293573997,0.010183726585406373
1991.003608,0.015937760328295532,0.007514554754143066,-0.0025614088226175924,0.01023209172049553
1990.039442,0.01609599277878076,0.007522118614034495,-0.002403176372132363,0.010234950972955601
1989.075275,0.016262364243510068,0.007529320655018492,-0.002236804907403054,0.010204104541328961
1988.111109,0.01630598590278894,0.007551285066935911,-0.0021931832481241844,0.010196910698658256
1987.146943,0.016341206287386716,0.0075574559651708974,-0.002157962863526406,0.010185529990777325
1986.182776,0.016574457143786255,0.0075357772106712856,-0.00192471200712687,0.010104816846981293
1985.21861,0.016858875607493225,0.007534690117919889,-0.0016402935434198997,0.010017875489226055
1984.254443,0.016944867228510678,0.007545463685581534,-0.0015543019224024443,0.010015217901884659
1983.290277,0.016836222862246335,0.007538150990458493,-0.0016629462886667869,0.010056243642692864
1982.326111,0.01656770989799768,0.007549821836668038,-0.0019314592529154442,0.010068567468903986
1981.361944,0.016270440672877133,0.007585268805659696,-0.0022287284780359885,0.010071715494856866
1980.397778,0.016158097838404478,0.007599604256080876,-0.002341071312508645,0.010095164397490336
1979.433611,0.016108411406519713,0.007612846801530926,-0.0023907577443934105,0.010105264198454336
1978.469445,0.015962576722147764,0.007655907403385237,-0.0025365924287653586,0.010078340421342027
1977.505279,0.015979599808695615,0.007681600021672564,-0.002519569342217507,0.010055537719749106
1976.541112,0.016353255366328062,0.007656099004192118,-0.0021459137845850607,0.010098472472639983
1975.576946,0.01681191906833917,0.007613879631457447,-0.0016872500825739524,0.010193846996869286
1974.61278,0.01707039461040765,0.007597962706067797,-0.0014287745405054716,0.010254094087197477
1973.648613,0.01712305233383447,0.007621666831713806,-0.0013761168170786527,0.010233654811711635
1972.684447,0.01697342083359033,0.007641563521108463,-0.0015257483173227934,0.010152591906643669
1971.72028,0.016701924656870665,0.007619353954413359,-0.0017972444940424583,0.01007988353320421
1970.756114,0.01658729896450311,0.007584298889948633,-0.001911870186410012,0.010100919426926718
1969.791948,0.016629850720408262,0.007528653089482935,-0.0018693184305048605,0.010182846402199885
1968.827781,0.016524335597994627,0.0074270121863329805,-0.0019748335529184958,0.01019935906868915
1967.863615,0.016338449572565854,0.007356470026418913,-0.002160719578347268,0.010109237468577057
1966.899448,0.01643064305687219,0.0073920771892894335,-0.0020685260940409324,0.010002187965880698
1965.935282,0.016664668773653808,0.007465984804036679,-0.0018345003772593162,0.009988597871928821
1964.971116,0.016645777081492247,0.0074743672859199075,-0.0018533920694208763,0.010056622324493907
1964.006949,0.016448539351466,0.007428845025682121,-0.0020506297994471213,0.010112153268569393
1963.042783,0.016394838546755615,0.0074096824956341985,-0.0021043306041575094,0.01012782225397196
1962.078616,0.016580751394274534,0.007433560440107907,-0.0019184177566385885,0.010144858537008077
1961.11445,0.016824281071665587,0.0074596721049001394,-0.0016748880792475363,0.010163512344122164
1960.150284,0.016892927741053405,0.007463973785407355,-0.001606241409859719,0.010156254736341994
1959.186117,0.01675189719105035,0.007462387573662527,-0.0017472719598627708,0.01014560085843244
1958.221951,0.016570862983706296,0.00749004123137039,-0.001928306167206826,0.010156023495289353
1957.257784,0.016507840012553038,0.007551376487312373,-0.001991329138360085,0.010170674608740887
1956.293618,0.016544210766794982,0.007611529023398723,-0.001954958384118142,0.010181486052245623
1955.329452,0.016552221631052792,0.007604352788243962,-0.0019469475198603294,0.010188385232110929
1954.365285,0.016507381056788267,0.007492172251254124,-0.001991788094124856,0.010180081958236789
1953.401119,0.01647661313915521,0.007360477116907606,-0.0020225560117579124,0.010141287031718845
1952.436952,0.01640359148884088,0.0073487171270320015,-0.0020955776620722433,0.010079318229188403
1951.472786,0.016321593379023374,0.007457490954689871,-0.0021775757718897485,0.010053959166428187
1950.50862,0.016497289990427794,0.007559001385893802,-0.0020018791604853293,0.010111723329587942
1949.544453,0.016929587577822508,0.007574766650874013,-0.001569581573090615,0.010203809739786008
1948.580287,0.01722153112793237,0.00753141531943515,-0.0012776380229807525,0.010239896136646593
1947.61612,0.017133307312968075,0.007498865861860179,-0.0013658618379450468,0.010188179677595749
1946.651954,0.01686285719776422,0.007501343608416952,-0.0016363119531489037,0.010097684796458938
1945.687788,0.016667356943133177,0.007488341551958007,-0.001831812207779946,0.010046219741056904
1944.723621,0.016480740760805905,0.007434767368228995,-0.0020184283901072166,0.010065049520817524
1943.759455,0.01623065457248956,0.00737181499839898,-0.0022685145784235618,0.010086990176562945
1942.795288,0.01626815185451776,0.007333010719829364,-0.0022310172963953636,0.010046839078123223
1941.831122,0.016788312648775876,0.007368428461708116,-0.0017108565021372458,0.010028215201882162
1940.866956,0.017130452250483336,0.007475117524072737,-0.001368716900429788,0.010108680046762875
1939.902789,0.016856664275172056,0.007585119399851897,-0.0016425048757410666,0.010209240985210232
1938.938623,0.01640110001468927,0.007631861139970632,-0.002098069136223855,0.010251822927967023
1937.974456,0.016283449386599362,0.007604603938789662,-0.0022157197643137595,0.010259989276872002
1937.01029,0.01656939968967706,0.00753696352889827,-0.0019297694612360617,0.010259113851964822
1936.046124,0.01691042468452722,0.007484279124918477,-0.001588744466385903,0.010233777397415376
1935.081957,0.01692025945091516,0.007483101998930798,-0.0015789096999979635,0.010191336636266111
1934.117791,0.016705348943713012,0.007506325404248165,-0.0017938202072001121,0.010160397020847941
1933.153624,0.016659378861429992,0.00752007872709236,-0.0018397902894831321,0.010148312988252237
1932.189458,0.016786506628039183,0.0075356447932402775,-0.00171266252287394,0.010142128574478534
1931.225292,0.016883411859515012,0.007548867251782858,-0.0016157572913981107,0.010134049208181855
1930.261125,0.017028969382288754,0.007536984671079235,-0.001470199768624368,0.010136806684967801
1929.296959,0.017258962844851317,0.007521303226745279,-0.0012402063060618072,0.010167864266908076
1928.332792,0.01746202096843988,0.007535936859650251,-0.0010371481824732452,0.010208300469777741
1927.368626,0.017663279031756223,0.007595150811142006,-0.0008358901191569002,0.010198765077923055
1926.40446,0.017758998130801024,0.007678410250752185,-0.0007401710201121004,0.010129837610470755
1925.440293,0.01752758607769281,0.007710333071305636,-0.0009715830732203157,0.010083209445801574
1924.476127,0.017049094890597166,0.007643694629488605,-0.0014500742603159576,0.010095224593323668
1923.51196,0.0166162936439541,0.00754111393222797,-0.0018828755069590232,0.010123028054032347
1922.547794,0.016436272715571226,0.007502948985963138,-0.002062896435341897,0.01013957314046331
1921.583628,0.016473567341807188,0.007552452164358451,-0.0020256018091059347,0.010134605006062801
1920.619461,0.01660274848842889,0.007635631628620349,-0.0018964206624842307,0.010126873582070333
1919.655295,0.01683910176658899,0.007708680296950324,-0.0016600673843241355,0.010175356843744977
1918.691129,0.017075085495951475,0.007754615848454731,-0.0014240836549616483,0.01029113664661813
1917.726962,0.01706964657211572,0.007726600439783557,-0.0014295225787974027,0.010364651421974543
1916.762796,0.016863787030222715,0.007621016508194446,-0.0016353821206904074,0.010315873875822805
1915.798629,0.01662593171501428,0.007526649371983186,-0.0018732374358988424,0.010221355633335616
1914.834463,0.0164572177877453,0.007491704115817971,-0.0020419513631678246,0.010161118810734626
1913.870297,0.016499906634333435,0.007489743989787898,-0.0019992625165796895,0.01014978493422621
1912.90613,0.016663226341250243,0.007502286853016529,-0.0018359428096628807,0.010167336153593274
1911.941964,0.016730332230570615,0.007534406292936375,-0.001768836920342507,0.01016328275342881
1910.977797,0.016805147980692686,0.007574132421116355,-0.0016940211702204367,0.010130233619689233
1910.013631,0.01700507686043054,0.0075933396383334505,-0.0014940922904825835,0.010120510901212227
1909.049465,0.017177367066386045,0.00757583681917288,-0.001321802084527078,0.010147285353487533
1908.085298,0.017228785013201537,0.007553791633316618,-0.0012703841377115874,0.010177905121275598
1907.121132,0.017243945454600156,0.007578153358252756,-0.0012552236963129667,0.010195961752436415
1906.156965,0.017266961788180175,0.0076245433515798365,-0.0012322073627329497,0.010206786420762287
1905.192799,0.017197319721224607,0.007624539293316224,-0.001301849429688516,0.01022692240689652
1904.228633,0.01704445764923364,0.007589581758501349,-0.001454711501679483,0.010269962843701684
1903.264466,0.017031755899432004,0.007578950625323043,-0.0014674132514811186,0.010306267728683387
1902.3003,0.017181157921793762,0.007595054165976078,-0.0013180112291193632,0.010278725325186571
1901.336133,0.01722250268364221,0.007595704988353766,-0.0012766664672709135,0.010180035320728796
1900.371967,0.01702450201416284,0.007582328342411219,-0.0014746671367502837,0.010080295729811091
1899.407801,0.016720014666559996,0.007591128087502216,-0.0017791544843531273,0.010058029767461578
1898.443634,0.016457247590067687,0.0076244090621963604,-0.002041921560845437,0.010123786926318679
1897.479468,0.016291728471758665,0.00764121975378065,-0.0022074406791544577,0.010205371313811225
1896.515301,0.01625851080322534,0.007606818050263402,-0.002240658347687783,0.010241204717584948
1895.551135,0.01637079701328546,0.007545524594188618,-0.0021283721376276635,0.01025905886753255
1894.586969,0.01657441542053491,0.007507769905791184,-0.0019247537303782127,0.01027211152065017
1893.622802,0.016820102786066833,0.007516938150863209,-0.0016790663648462913,0.010251180950418031
1892.658636,0.017054283474924863,0.007560589103233209,-0.0014448856759882596,0.01022141883434642
1891.694469,0.017108151172640623,0.007588246344849457,-0.0013910179782725004,0.0102122731403259
1890.730303,0.01689218566322595,0.007572786843561137,-0.0016069834876871725,0.010227241329149359
1889.766137,0.016599473213198483,0.007553408855506821,-0.0018996959377146384,0.010271793353097214
1888.80197,0.016530573224070373,0.007576384897753455,-0.001968595926842751,0.010311053832474366
1887.837804,0.01674054548645288,0.007610973631872833,-0.001758623664460244,0.010281576853600777
1886.873637,0.017017131899836363,0.007602586555491963,-0.0014820372510767608,0.010189324114176628
1885.909471,0.01716698989773065,0.007567404327076229,-0.0013321792531824736,0.010112043873151582
1884.945305,0.01715584978962213,0.007535631443120065,-0.001343319361290994,0.010082013253301813
1883.981138,0.017121752952578367,0.007507533051990395,-0.0013774161983347564,0.010055421020235837
1883.016972,0.017206001137736144,0.0075089871650414735,-0.0012931680131769805,0.010035890717952025
1882.052805,0.017343935226443112,0.007567374308924246,-0.0011552339244700102,0.010087419404855956
1881.088639,0.017428803299906554,0.007644986926974306,-0.0010703658510065703,0.01018598368895795
1880.124473,0.0174480168571499,0.007686046390404886,-0.001051152293763223,0.01022474807280079
1879.160306,0.017405935977938474,0.007688638849713693,-0.0010932331729746488,0.010183851891248487
1878.19614,0.017370864604952636,0.0076859358890770295,-0.0011283045459604887,0.010133193684965312
1877.231973,0.017453887914660276,0.007692692322368726,-0.001045281236252847,0.0101103758329392
1876.267807,0.017680868362429443,0.007693939070373378,-0.0008183007884836824,0.010120990310640341
