,x,HYPERION_Transmittance.0008387,Extinction,GaussAmp,Lorentz
2073,1999.681106,0.9986538290977478,0.0013461709022521973,0.00012736336394234622,-0.005096020810963687
2074,1998.716939,0.9984435439109802,0.0015564560890197754,0.00033764855070992435,-0.004885735624196109
2075,1997.752773,0.9985167384147644,0.0014832615852355957,0.00026445404692574466,-0.004958930127980289
2076,1996.788607,0.9987946152687073,0.0012053847312927246,-1.3422807017126432e-05,-0.00523680698192316
2077,1995.82444,0.9989631175994873,0.0010368824005126953,-0.00018192513779715573,-0.005405309312703189
2078,1994.860274,0.9990366101264954,0.0009633898735046387,-0.00025541766480521237,-0.005478801839711246
2079,1993.896107,0.9990429282188416,0.0009570717811584473,-0.0002617357571514038,-0.005485119932057437
2080,1992.931941,0.9987850189208984,0.0012149810791015625,-3.826459208288542e-06,-0.005227210634114322
2081,1991.967775,0.998293936252594,0.0017060637474060059,0.0004872562090961548,-0.004736127965809879
2082,1991.003608,0.9980760812759399,0.0019239187240600586,0.0007051111857502076,-0.004518272989155826
2083,1990.039442,0.9983934164047241,0.001606583595275879,0.00038777605696602786,-0.004835608117940006
2084,1989.075275,0.9988167881965637,0.0011832118034362793,-3.5595734873571745e-05,-0.005258979909779605
2085,1988.111109,0.9989522099494934,0.0010477900505065918,-0.00017101748780325924,-0.005394401662709293
2086,1987.146943,0.9990061521530151,0.0009938478469848633,-0.00022495969132498776,-0.005448343866231021
2087,1986.182776,0.999153733253479,0.0008462667465209961,-0.00037254079178885495,-0.005595924966694889
2088,1985.21861,0.9990646243095398,0.0009353756904602051,-0.00028343184784964596,-0.00550681602275568
2089,1984.254443,0.9986795783042908,0.0013204216957092285,0.00010161415739937747,-0.005121770017506656
2090,1983.290277,0.9984332919120789,0.0015667080879211426,0.00034790054961129154,-0.004875483625294742
2091,1982.326111,0.9985010623931885,0.0014989376068115234,0.0002801300685016724,-0.004943254106404361
2092,1981.361944,0.9986820816993713,0.0013179183006286621,9.911076231881107e-05,-0.005124273412587223
2093,1980.397778,0.9987745881080627,0.0012254118919372559,6.604353627404818e-06,-0.005216779821278629
2094,1979.433611,0.9986788630485535,0.0013211369514465332,0.00010232941313668216,-0.0051210547617693515
2095,1978.469445,0.9985255002975464,0.0014744997024536133,0.00025569216414376224,-0.004967692010762271
2096,1977.505279,0.9985800385475159,0.0014199614524841309,0.00020115391417427982,-0.005022230260731754
2097,1976.541112,0.9988393187522888,0.0011606812477111816,-5.81262905986694e-05,-0.005281510465504703
2098,1975.576946,0.9990740418434143,0.0009259581565856934,-0.0002928493817241577,-0.005516233556630191
