,x,HYPERION_Transmittance.0008370,Extinction,GaussAmp,Lorentz
2073,1999.681106,0.9968200922012329,0.00317990779876709,0.000221701331198065,-0.004999031961118047
2074,1998.716939,0.9967420101165771,0.0032579898834228516,0.0002997834158538267,-0.0049209498764622855
2075,1997.752773,0.9965716600418091,0.003428339958190918,0.0004701334906218931,-0.004750599801694219
2076,1996.788607,0.9963899850845337,0.0036100149154663086,0.0006518084478972837,-0.0045689248444188285
2077,1995.82444,0.9962631464004517,0.00373685359954834,0.000778647131979315,-0.004442086160336797
2078,1994.860274,0.9963819980621338,0.003618001937866211,0.0006597954702971861,-0.004560937822018926
2079,1993.896107,0.9967116713523865,0.0032883286476135254,0.00033012218004450054,-0.004890611112271612
2080,1992.931941,0.9969978928565979,0.0030021071434020996,4.390067583307476e-05,-0.0051768326164830375
2081,1991.967775,0.9971150159835815,0.002884984016418457,-7.322245115056782e-05,-0.00529395574346668
2082,1991.003608,0.9969795346260071,0.00302046537399292,6.225890642389507e-05,-0.005158474385892217
2083,1990.039442,0.9966292381286621,0.0033707618713378906,0.0004125554037688658,-0.0048081778885472465
2084,1989.075275,0.9963023066520691,0.003697693347930908,0.0007394868803618834,-0.004481246411954229
2085,1988.111109,0.9962201118469238,0.003779888153076172,0.000821681685507147,-0.004399051606808965
2086,1987.146943,0.996349036693573,0.003650963306427002,0.0006927568388579771,-0.004527976453458135
2087,1986.182776,0.9964866638183594,0.003513336181640625,0.0005551297140716002,-0.004665603578244512
2088,1985.21861,0.9966498017311096,0.003350198268890381,0.000391991801321356,-0.004828741490994756
2089,1984.254443,0.9968475699424744,0.0031524300575256348,0.00019422358995660992,-0.005026509702359502
2090,1983.290277,0.9968854784965515,0.0031145215034484863,0.00015631503587946148,-0.005064418256436651
2091,1982.326111,0.9967740178108215,0.003225982189178467,0.00026777572160944195,-0.00495295757070667
2092,1981.361944,0.9966234564781189,0.0033765435218811035,0.00041833705431207867,-0.004802396238004034
2093,1980.397778,0.9964513778686523,0.0035486221313476562,0.0005904156637786314,-0.004630317628537481
2094,1979.433611,0.9963159561157227,0.0036840438842773438,0.0007258374167083189,-0.004494895875607793
2095,1978.469445,0.9962721467018127,0.003727853298187256,0.000769646830618231,-0.004451086461697881
2096,1977.505279,0.996399462223053,0.0036005377769470215,0.0006423313093779966,-0.004578401982938116
2097,1976.541112,0.996700644493103,0.0032993555068969727,0.0003411490393279478,-0.0048795842529881645
2098,1975.576946,0.9969956278800964,0.0030043721199035645,4.6165652334539606e-05,-0.005174567639981573
2099,1974.61278,0.9971274733543396,0.0028725266456604004,-8.567982190862446e-05,-0.005306413114224737
2100,1973.648613,0.997078001499176,0.0029219985008239746,-3.620796674505024e-05,-0.0052569412590611625
2101,1972.684447,0.9968969821929932,0.003103017807006836,0.0001448113394378111,-0.005075921952878301
2102,1971.72028,0.9966338276863098,0.0033661723136901855,0.0004079658461211607,-0.0048127674461949516
2103,1970.756114,0.996458113193512,0.003541886806488037,0.0005836803389190123,-0.0046370529533971
2104,1969.791948,0.9966379404067993,0.0033620595932006836,0.00040385312563165875,-0.0048168801666844535
2105,1968.827781,0.9970597624778748,0.002940237522125244,-1.7968945443780707e-05,-0.005238702237759893
2106,1967.863615,0.9972199201583862,0.0027800798416137695,-0.00017812662595525532,-0.005398859918271368
2107,1966.899448,0.9969974756240845,0.0030025243759155273,4.4317908346502496e-05,-0.00517641538396961
2108,1965.935282,0.9968054890632629,0.0031945109367370605,0.0002363044691680357,-0.0049844288231480766
2109,1964.971116,0.996916651725769,0.003083348274230957,0.00012514180666193218,-0.00509559148565418
2110,1964.006949,0.9971814751625061,0.0028185248374938965,-0.00013968163007512836,-0.005360414922391241
2111,1963.042783,0.9972062706947327,0.002793729305267334,-0.00016447716230169086,-0.005385210454617803
2112,1962.078616,0.996948778629303,0.0030512213706970215,9.301490312799664e-05,-0.005127718389188116
2113,1961.11445,0.9968586564064026,0.003141343593597412,0.00018313712602838726,-0.005037596166287725
2114,1960.150284,0.9969831109046936,0.0030168890953063965,5.868262773737164e-05,-0.005162050664578741
2115,1959.186117,0.9969622492790222,0.003037750720977783,7.954425340875836e-05,-0.005141189038907354
2116,1958.221951,0.9968913197517395,0.003108680248260498,0.0001504737806914732,-0.005070259511624639
2117,1957.257784,0.9969543218612671,0.00304567813873291,8.747167116388531e-05,-0.005133261621152227
2118,1956.293618,0.9969155192375183,0.0030844807624816895,0.0001262742949126646,-0.005094458997403448
2119,1955.329452,0.996687650680542,0.003312349319458008,0.00035414285188898297,-0.004866590440427129
2120,1954.365285,0.996411919593811,0.003588080406188965,0.00062987393861994,-0.004590859353696172
2121,1953.401119,0.9961023926734924,0.0038976073265075684,0.0009394008589385435,-0.004281332433377569
2122,1952.436952,0.9959008693695068,0.004099130630493164,0.0011409241629241392,-0.004079809129391973
2123,1951.472786,0.9960470795631409,0.003952920436859131,0.000994713969290106,-0.004226019323026006
2124,1950.50862,0.9963708519935608,0.003629148006439209,0.0006709415388701841,-0.004549791753445928
2125,1949.544453,0.9964658617973328,0.0035341382026672363,0.0005759317350982115,-0.004644801557217901
2126,1948.580287,0.9963563680648804,0.003643631935119629,0.0006854254675506041,-0.004535307824765508
2127,1947.61612,0.9963047504425049,0.003695249557495117,0.0007370430899260923,-0.00448369020239002
2128,1946.651954,0.9962722659111023,0.003727734088897705,0.0007695276213286802,-0.004451205670987432
2129,1945.687788,0.9962252974510193,0.003774702548980713,0.000816496081411688,-0.004404237210904424
2130,1944.723621,0.9963719248771667,0.003628075122833252,0.0006698686552642271,-0.004550864637051885
2131,1943.759455,0.9967368841171265,0.003263115882873535,0.0003049094153045103,-0.004915823877011602
2132,1942.795288,0.9970102310180664,0.0029897689819335938,3.15625143645689e-05,-0.005189170777951543
2133,1941.831122,0.9969124794006348,0.0030875205993652344,0.00012931413179620953,-0.005091419160519903
2134,1940.866956,0.9966509342193604,0.0033490657806396484,0.0003908593130706236,-0.004829873979245489
2135,1939.902789,0.9966950416564941,0.0033049583435058594,0.00034675187593683453,-0.004873981416379278
2136,1938.938623,0.9970840811729431,0.0029159188270568848,-4.228764051214008e-05,-0.005263020932828252
2137,1937.974456,0.997363269329071,0.002636730670928955,-0.00032147579664006977,-0.005542209088956182
2138,1937.01029,0.9972312450408936,0.0027687549591064453,-0.00018945150846257953,-0.005410184800778692
2139,1936.046124,0.9968872666358948,0.0031127333641052246,0.00015452689653619976,-0.0050662063957799125
2140,1935.081957,0.9966941475868225,0.0033058524131774902,0.0003476459456084654,-0.004873087346707647
2141,1934.117791,0.9966860413551331,0.0033139586448669434,0.0003557521772979185,-0.004864981115018194
2142,1933.153624,0.9966190457344055,0.0033809542655944824,0.0004227477980254576,-0.004797985494290655
2143,1932.189458,0.9964884519577026,0.0035115480422973633,0.0005533415747283384,-0.004667391717587774
2144,1931.225292,0.9964129328727722,0.003587067127227783,0.0006288606596587584,-0.004591872632657354
2145,1930.261125,0.9962289929389954,0.0037710070610046387,0.0008128005934356138,-0.0044079326988804984
