x,HYPERION_Transmittance.0008364,Extinction,GaussAmp,Lorentz
1999.681106,1.0013420581817627,0.0013420581817626953,0.0006630994303311653,-0.004378642348177519
1998.716939,1.0012403726577759,0.001240372657775879,0.0005614139063443489,-0.004480327872164336
1997.752773,1.0011767148971558,0.0011767148971557617,0.0004977561457242317,-0.004543985632784453
1996.788607,1.0010777711868286,0.0010777711868286133,0.0003988124353970833,-0.004642929343111601
1995.82444,1.000724196434021,0.0007241964340209961,4.5237682589466125e-05,-0.0049965040959192185
1994.860274,1.0003604888916016,0.0003604888916015625,-0.00031846985982996747,-0.005360211638338652
1993.896107,1.0002737045288086,0.00027370452880859375,-0.0004052542226229362,-0.005446996001131621
1992.931941,1.0003818273544312,0.00038182735443115234,-0.0002971313970003776,-0.005338873175509062
1991.967775,1.000501275062561,0.0005012750625610352,-0.0001776836888704948,-0.005219425467379179
1991.003608,1.0005909204483032,0.0005909204483032227,-8.803830312830731e-05,-0.005129780081636992
1990.039442,1.000617504119873,0.0006175041198730469,-6.14546315584831e-05,-0.005103196410067168
1989.075275,1.0005654096603394,0.0005654096603393555,-0.0001135490910921745,-0.005155290869600859
1988.111109,1.0005459785461426,0.0005459785461425781,-0.00013298020528895184,-0.005174721983797636
1987.146943,1.0006325244903564,0.0006325244903564453,-4.6434261075084656e-05,-0.005088176039583769
1986.182776,1.00076425075531,0.0007642507553100586,8.529200387852862e-05,-0.004956449774630156
1985.21861,1.00080406665802,0.0008040666580200195,0.00012510790658848956,-0.004916633871920195
1984.254443,1.000783920288086,0.0007839202880859375,0.00010496153665440753,-0.004936780241854277
1983.290277,1.000927448272705,0.0009274482727050781,0.00024848952127354816,-0.004793252257235136
1982.326111,1.0011813640594482,0.0011813640594482422,0.0005024053080167122,-0.004539336470491972
1981.361944,1.0012469291687012,0.0012469291687011719,0.0005679704172696419,-0.004473771361239043
1980.397778,1.0011121034622192,0.0011121034622192383,0.0004331447107877083,-0.004608597067720976
1979.433611,1.0010255575180054,0.001025557518005371,0.0003465987665738411,-0.0046951430119348435
1978.469445,1.0011615753173828,0.0011615753173828125,0.00048261656595128253,-0.004559125212557402
1977.505279,1.0014082193374634,0.001408219337463379,0.0007292605860318489,-0.004312481192476836
1976.541112,1.0014158487319946,0.001415848731994629,0.0007368899805630989,-0.004304851797945586
1975.576946,1.0010885000228882,0.0010885000228881836,0.0004095412714566536,-0.004632200507052031
1974.61278,1.0007271766662598,0.0007271766662597656,4.8217914828235656e-05,-0.004993523863680449
1973.648613,1.0005853176116943,0.0005853176116943359,-9.364113973719403e-05,-0.005135382918245879
1972.684447,1.0006651878356934,0.0006651878356933594,-1.3770915738170594e-05,-0.005055512694246855
1971.72028,1.0008444786071777,0.0008444786071777344,0.0001655198557462044,-0.00487622192276248
1970.756114,1.0009236335754395,0.0009236335754394531,0.00024467482400792316,-0.004797066954500761
1969.791948,1.0007063150405884,0.0007063150405883789,2.7356289156848937e-05,-0.005014385489351836
1968.827781,1.0003273487091064,0.0003273487091064453,-0.00035161004232508466,-0.005393351820833769
1967.863615,1.0001791715621948,0.00017917156219482422,-0.0004997871892367058,-0.00554152896774539
1966.899448,1.0004016160964966,0.00040161609649658203,-0.00027734265493494794,-0.0053190844334436325
1965.935282,1.0007177591323853,0.0007177591323852539,3.880038095372394e-05,-0.005002941397554961
1964.971116,1.0008407831192017,0.0008407831192016602,0.0001618243677701302,-0.004879917410738554
1964.006949,1.0008175373077393,0.0008175373077392578,0.00013857855630772784,-0.004903163222200957
1963.042783,1.0008773803710938,0.00087738037109375,0.00019842161966222003,-0.0048433201588464645
1962.078616,1.0011112689971924,0.0011112689971923828,0.00043231024576085284,-0.004609431532747832
1961.11445,1.0014865398406982,0.0014865398406982422,0.0008075810892667122,-0.004234160689241972
1960.150284,1.001815676689148,0.0018156766891479492,0.0011367179377164192,-0.0039050238407922653
1959.186117,1.0017826557159424,0.0017826557159423828,0.0011036969645108528,-0.003938044813997832
1958.221951,1.0013717412948608,0.0013717412948608398,0.0006927825434293099,-0.004348959235079375
1957.257784,1.0009710788726807,0.0009710788726806641,0.0002921201212491341,-0.0047496216572595505
1956.293618,1.0008167028427124,0.0008167028427124023,0.00013774409128087237,-0.004903997687227812
1955.329452,1.0008710622787476,0.0008710622787475586,0.00019210352731602862,-0.004849638251192656
1954.365285,1.0011181831359863,0.0011181831359863281,0.00043922438455479816,-0.004602517393953886
1953.401119,1.0013799667358398,0.0013799667358398438,0.0007010079844083138,-0.004340733794100371
1952.436952,1.001352310180664,0.0013523101806640625,0.0006733514292325325,-0.004368390349276152
1951.472786,1.0010523796081543,0.0010523796081542969,0.0003734208567227669,-0.004668320921785918
1950.50862,1.0007350444793701,0.0007350444793701172,5.608572793858722e-05,-0.004985656050570097
1949.544453,1.0005818605422974,0.0005818605422973633,-9.709820913416669e-05,-0.005138839987642851
1948.580287,1.0006426572799683,0.0006426572799682617,-3.630147146326825e-05,-0.005078043249971953
1947.61612,1.000731348991394,0.000731348991394043,5.2390239962513e-05,-0.004989351538546172
1946.651954,1.0005544424057007,0.0005544424057006836,-0.00012451634573084638,-0.005166258124239531
1945.687788,1.0002620220184326,0.0002620220184326172,-0.0004169367329989128,-0.005458678511507597
1944.723621,1.0003141164779663,0.0003141164779663086,-0.0003648422734652214,-0.005406584051973906
1943.759455,1.0007095336914062,0.00070953369140625,3.057493997472003e-05,-0.0050111668385339645
1942.795288,1.0010664463043213,0.001066446304321289,0.0003874875528897591,-0.0046542542256189255
1941.831122,1.0010993480682373,0.0010993480682373047,0.0004203893168057747,-0.00462135246170291
1940.866956,1.0007929801940918,0.0007929801940917969,0.0001140214426602669,-0.004927720335848418
1939.902789,1.0005438327789307,0.0005438327789306641,-0.0001351259725008659,-0.0051768677510095505
1938.938623,1.0006389617919922,0.0006389617919921875,-3.999695943934247e-05,-0.005081738737948027
1937.974456,1.0008717775344849,0.0008717775344848633,0.0001928187830533333,-0.004848922995455351
1937.01029,1.0009950399398804,0.000995039939880371,0.0003160811884488411,-0.0047256605900598435
1936.046124,1.0011112689971924,0.0011112689971923828,0.00043231024576085284,-0.004609431532747832
1935.081957,1.0014106035232544,0.0014106035232543945,0.0007316447718228646,-0.00431009700668582
1934.117791,1.0017287731170654,0.0017287731170654297,0.0010498143656338997,-0.003991927412874785
1933.153624,1.0017155408859253,0.001715540885925293,0.001036582134493763,-0.004005159644014922
1932.189458,1.0014129877090454,0.0014129877090454102,0.0007340289576138802,-0.004307712820894804
1931.225292,1.0010885000228882,0.0010885000228881836,0.0004095412714566536,-0.004632200507052031
1930.261125,1.0008251667022705,0.0008251667022705078,0.00014620795083897784,-0.004895533827669707
1929.296959,1.0006721019744873,0.0006721019744873047,-6.8567769442252815e-06,-0.00504859855545291
1928.332792,1.0006753206253052,0.0006753206253051758,-3.6381261263541877e-06,-0.005045379904635039
1927.368626,1.0007705688476562,0.00077056884765625,9.161009622472003e-05,-0.0049501316822839645
1926.40446,1.000903606414795,0.0009036064147949219,0.0002246476633633919,-0.004817094115145293
1925.440293,1.000996708869934,0.000996708869934082,0.00031775011850255206,-0.0047239916600061325
1924.476127,1.00089430809021,0.0008943080902099609,0.00021534933877843097,-0.004826392439730254
1923.51196,1.0004761219024658,0.0004761219024658203,-0.00020283684896570966,-0.005244578627474394
1922.547794,0.9998378753662109,0.0001621246337890625,-0.0005168341176424675,-0.005558575896151152
1921.583628,0.9994471073150635,0.0005528926849365234,-0.00012606606649500653,-0.005167807845003691
1920.619461,0.9996660947799683,0.0003339052200317383,-0.0003450535313997917,-0.005386795309908476
1919.655295,1.0002479553222656,0.000247955322265625,-0.00043100342916590497,-0.0054727452076745895
1918.691129,1.0004403591156006,0.00044035911560058594,-0.00023859963583094403,-0.005280341414339629
1917.726962,0.9999054670333862,9.453296661376953e-05,-0.0005844257848177604,-0.005626167563326445
1916.762796,0.999340295791626,0.0006597042083740234,-1.925454305750653e-05,-0.005060996321566191
1915.798629,0.99936443567276,0.0006355643272399902,-4.3394424191539735e-05,-0.005085136202700224
1914.834463,0.9996778964996338,0.00032210350036621094,-0.00035685525106531903,-0.005398597029574004
1913.870297,0.9998054504394531,0.000194549560546875,-0.00048440919088465497,-0.0055261509693933395
1912.90613,0.9996724724769592,0.0003275275230407715,-0.0003514312283907585,-0.005393173006899443
1911.941964,0.9994481801986694,0.0005518198013305664,-0.00012713895010096356,-0.005168880728609648
1910.977797,0.9992730617523193,0.0007269382476806641,4.7979496249134094e-05,-0.0049937622822595505
1910.013631,0.9992774724960327,0.0007225275039672852,4.356875253575519e-05,-0.004998173025972929
1909.049465,0.9995636343955994,0.00043636560440063477,-0.0002425931470308952,-0.00528433492553958
1908.085298,1.0001803636550903,0.00018036365509033203,-0.0004985950963411979,-0.0055403368748498825
