,GaussAmp_mean,GaussAmp_std,Lorentz_mean,Lorentz_std
2073,0.0007079489282855553,0.0010612240250680205,-0.002074431137145256,0.0034831435744786966
2074,0.000703725939203219,0.0011179428305482944,-0.0020786541262275923,0.003575067944106981
2075,0.0007138140253314538,0.001213934227088485,-0.0020685660400993574,0.0036835746473012944
2076,0.0006834842018374963,0.0012034448453470726,-0.002098895863593315,0.0036104473171365455
2077,0.00048405600111575556,0.0010644344018066727,-0.0022983240643150555,0.003384040900255191
2078,0.0003125525764712853,0.0009496899048185604,-0.002469827488959526,0.0032242597512574358
2079,0.0003220326952228112,0.0009240746225411448,-0.0024603473702080004,0.003253697911848774
2080,0.00041590405027957394,0.0009690917188454195,-0.0023664760151512376,0.003341209554593261
2081,0.0004119671634921594,0.001027450166027396,-0.002370412901938652,0.0033729477359592313
2082,0.00034764183085055783,0.001041237766942207,-0.0024347382345802538,0.00335361731640109
2083,0.00032392216246219103,0.0010859692255669852,-0.0024584579029686203,0.0034100421400046596
2084,0.0003988153986224694,0.0011642347303416631,-0.002383564666808342,0.003516565678227543
2085,0.0005097992471942468,0.0012035645909455866,-0.0022725808182365646,0.0035773603386757844
2086,0.0005517489961871667,0.0011932962477603742,-0.0022306310692436445,0.00354430994599133
2087,0.0005245841793307825,0.0011806254395256182,-0.002257795886100029,0.003450235813534682
2088,0.00048732531588168576,0.001142149838739529,-0.0022950547495491254,0.0033671687680368796
2089,0.00047313344996066523,0.0010887541194118079,-0.002309246615470146,0.00338350862234649
2090,0.0005570240072497888,0.0010533015292537242,-0.0022253560581810224,0.0034701579800452153
2091,0.0006506420425662561,0.001063533288104784,-0.002131738022864555,0.003565805902180192
2092,0.0006366915754565758,0.001089027531704776,-0.0021456884899742354,0.0035811513328632247
2093,0.000585741525102572,0.0010695130733251576,-0.002196638540328239,0.003458916431487089
2094,0.0005586839966067833,0.0010817392786552668,-0.002223696068824028,0.003356194017353659
2095,0.0005953825763949914,0.001152432756358703,-0.0021869974890358196,0.0034115013275482766
2096,0.0007398910574206872,0.0012136516600899636,-0.002042489008010124,0.0034986919482836777
2097,0.0007823802284488244,0.0012352366825561527,-0.001999999836981987,0.0034909148354415596
2098,0.0005858279518374962,0.0011818200902493127,-0.002196552113593315,0.0033173976313919636
2099,0.000304654961038546,0.001128692992537689,-0.0024777251043922653,0.0030571040196809237
2100,0.00013079417269320912,0.0011140158458060622,-0.0026515858927376023,0.0029498331624660716
2101,0.0001282937578448815,0.0010726354501777934,-0.0026540863075859298,0.0031000873433769055
2102,0.0002445108942279381,0.0010701358319201205,-0.0025378691712028734,0.0033442796544865183
2103,0.0003940351061114831,0.001086180093839849,-0.0023883449593193285,0.0034912675097883102
2104,0.0004657037309894128,0.0010803054240815747,-0.0023166763344413988,0.0035171560430962857
