x,HYPERION_Transmittance.0008361,Extinction,GaussAmp,Lorentz
1999.681106,0.9990948438644409,0.000905156135559082,0.000315513367019593,-0.005618057784150871
1998.716939,0.9993535280227661,0.0006464719772338867,5.6829208694397695e-05,-0.005876741942476066
1997.752773,0.9998754858970642,0.00012451410293579102,-0.000465128665603698,-0.006398699816774162
1996.788607,1.000159502029419,0.0001595020294189453,-0.0004301407391205437,-0.006363711890291008
1995.82444,0.9998252987861633,0.00017470121383666992,-0.0004149415547028191,-0.006348512705873283
1994.860274,0.9992505311965942,0.0007494688034057617,0.0001598260348662727,-0.005773745116304191
1993.896107,0.999008059501648,0.0009919404983520508,0.00040229772981256176,-0.005531273421357902
1992.931941,0.9991291761398315,0.000870823860168457,0.000281181091628968,-0.005652390059541496
1991.967775,0.9992541670799255,0.0007458329200744629,0.00015619015153497387,-0.00577738099963549
1991.003608,0.9993425607681274,0.0006574392318725586,6.779646333306957e-05,-0.0058657746878373945
1990.039442,0.9995456337928772,0.00045436620712280273,-0.0001352765614166863,-0.00606884771258715
1989.075275,0.9997203350067139,0.0002796649932861328,-0.0003099777752533562,-0.00624354892642382
1988.111109,0.9997865557670593,0.00021344423294067383,-0.0003761985355988152,-0.006309769686769279
1987.146943,0.9998947381973267,0.00010526180267333984,-0.0004843809658661492,-0.006417952117036613
1986.182776,1.0000547170639038,5.4717063903808594e-05,-0.0005349257046356804,-0.0064684968558061445
1985.21861,1.0000256299972534,2.562999725341797e-05,-0.0005640127712860711,-0.006497583922456535
1984.254443,0.9997543096542358,0.00024569034576416016,-0.00034395242277532887,-0.006277523573945793
1983.290277,0.9995347857475281,0.00046521425247192383,-0.0001244285160675652,-0.006057999667238029
1982.326111,0.9994834065437317,0.0005165934562683105,-7.304931227117848e-05,-0.0060066204634416425
1981.361944,0.9994447231292725,0.0005552768707275391,-3.436589781194996e-05,-0.005967937048982414
1980.397778,0.9994030594825745,0.0005969405174255371,7.297748886048085e-06,-0.005926273402284416
1979.433611,0.9993913769721985,0.0006086230278015137,1.8980259262024648e-05,-0.005914590891908439
