x,HYPERION_Transmittance.0008347,Extinction,GaussAmp,Lorentz
1999.681106,1.00313401222229,0.003134012222290039,-0.0010091858069036074,0.0013132757266524787
1998.716939,1.0030252933502197,0.0030252933502197266,-0.00111790467897392,0.0012045568545821662
1997.752773,1.0030516386032104,0.0030516386032104492,-0.0010915594259831973,0.0012309021075728888
1996.788607,1.0030500888824463,0.003050088882446289,-0.0010931091467473574,0.0012293523868087287
1995.82444,1.0029377937316895,0.002937793731689453,-0.0012054042975041934,0.0011170572360518927
1994.860274,1.002829909324646,0.002829909324645996,-0.0013132887045476504,0.0010091728290084357
1993.896107,1.0027967691421509,0.002796769142150879,-0.0013464288870427676,0.0009760326465133185
1992.931941,1.0027917623519897,0.002791762351989746,-0.0013514356772039004,0.0009710258563521857
1991.967775,1.0027658939361572,0.0027658939361572266,-0.00137730409303642,0.0009451574405196662
1991.003608,1.0027263164520264,0.002726316452026367,-0.0014168815771672793,0.0009055799563888068
1990.039442,1.002712607383728,0.0027126073837280273,-0.0014305906454656191,0.000891870888090467
1989.075275,1.0027559995651245,0.0027559995651245117,-0.0013871984640691348,0.0009352630694869513
1988.111109,1.0028533935546875,0.0028533935546875,-0.0012898044745061465,0.0010326570590499396
1987.146943,1.0028713941574097,0.002871394157409668,-0.0012718038717839785,0.0010506576617721076
1986.182776,1.0026819705963135,0.0026819705963134766,-0.00146122743288017,0.0008612341006759162
1985.21861,1.0024840831756592,0.0024840831756591797,-0.0016591148535344668,0.0006633466800216193
1984.254443,1.0026236772537231,0.0026236772537231445,-0.001519520775470502,0.0008029407580855841
1983.290277,1.003074049949646,0.003074049949645996,-0.0010691480795476504,0.0012533134540084357
1982.326111,1.003456950187683,0.0034569501876831055,-0.000686247841510541,0.001636213692045545
1981.361944,1.0034432411193848,0.0034432411193847656,-0.0006999569098088809,0.0016225046237472052
1980.397778,1.003069519996643,0.0030695199966430664,-0.00107367803255058,0.001248783501005506
1979.433611,1.002760648727417,0.002760648727416992,-0.0013825493017766543,0.0009399122317794318
1978.469445,1.0028046369552612,0.0028046369552612305,-0.001338561073932416,0.00098390045962367
1977.505279,1.0030282735824585,0.003028273582458496,-0.0011149244467351504,0.0012075370868209357
1976.541112,1.0030946731567383,0.0030946731567382812,-0.0010485248724553652,0.0012739366611007209
1975.576946,1.0027819871902466,0.002781987190246582,-0.0013612108389470644,0.0009612506946090216
1974.61278,1.002219557762146,0.002219557762145996,-0.0019236402670476504,0.0003988212665084357
1973.648613,1.0018893480300903,0.001889348030090332,-0.0022538499991033144,6.861153445277164e-05
1972.684447,1.0020662546157837,0.0020662546157836914,-0.002076943413409955,0.000245518120146131
1971.72028,1.002514123916626,0.0025141239166259766,-0.00162907411256767,0.0006933874209884162
1970.756114,1.0029014348983765,0.002901434898376465,-0.0012417631308171816,0.0010806984027389045
1969.791948,1.0030968189239502,0.0030968189239501953,-0.0010463791052434512,0.001276082428312635
1968.827781,1.0030510425567627,0.0030510425567626953,-0.0010921554724309512,0.001230306061125135
1967.863615,1.0028883218765259,0.002888321876525879,-0.0012548761526677676,0.0010675853808883185
1966.899448,1.0029127597808838,0.002912759780883789,-0.0012304382483098574,0.0010920232852462287
1965.935282,1.0030690431594849,0.0030690431594848633,-0.0010741548697087832,0.0012483066638473029
1964.971116,1.003031611442566,0.003031611442565918,-0.0011115865866277285,0.0012108749469283576
1964.006949,1.0029150247573853,0.002915024757385254,-0.0012281732718083926,0.0010942882617476935
1963.042783,1.0030182600021362,0.0030182600021362305,-0.001124938027057416,0.00119752350649867
1962.078616,1.0032600164413452,0.003260016441345215,-0.0008831815878484316,0.0014392799457076545
1961.11445,1.0035091638565063,0.0035091638565063477,-0.0006340341726872988,0.0016884273608687873
1960.150284,1.003676414489746,0.0036764144897460938,-0.00046678353944755273,0.0018556779941085334
1959.186117,1.0034383535385132,0.0034383535385131836,-0.0007048444906804629,0.0016176170428756232
1958.221951,1.0028400421142578,0.0028400421142578125,-0.001303155914935834,0.0010193056186202521
1957.257784,1.0025051832199097,0.002505183219909668,-0.0016380148092839785,0.0006844467242721076
1956.293618,1.002675175666809,0.002675175666809082,-0.0014680223623845644,0.0008544391711715216
1955.329452,1.0030057430267334,0.0030057430267333984,-0.001137455002460248,0.001185006531095838
1954.365285,1.0031765699386597,0.003176569938659668,-0.0009666280905339785,0.0013558334430221076
1953.401119,1.0030382871627808,0.0030382871627807617,-0.0011049108664128848,0.0012175506671432013
1952.436952,1.0026710033416748,0.0026710033416748047,-0.0014721946875188418,0.0008502668460372443
1951.472786,1.0024583339691162,0.002458333969116211,-0.0016848640600774355,0.0006375974734786505
1950.50862,1.0026661157608032,0.0026661157608032227,-0.0014770822683904238,0.0008453792651656623
1949.544453,1.003030776977539,0.0030307769775390625,-0.001112421051654584,0.0012100404819015021
1948.580287,1.0030819177627563,0.0030819177627563477,-0.0010612802664372988,0.0012611812671187873
