,HYPERION_Transmittance.0008347,HYPERION_Transmittance.0008348,HYPERION_Transmittance.0008349,HYPERION_Transmittance.0008350,HYPERION_Transmittance.0008351,HYPERION_Transmittance.0008352,HYPERION_Transmittance.0008353,HYPERION_Transmittance.0008354,HYPERION_Transmittance.0008355,HYPERION_Transmittance.0008356,HYPERION_Transmittance.0008357,HYPERION_Transmittance.0008358,HYPERION_Transmittance.0008359,HYPERION_Transmittance.0008360,HYPERION_Transmittance.0008361,HYPERION_Transmittance.0008362,HYPERION_Transmittance.0008363,HYPERION_Transmittance.0008364,HYPERION_Transmittance.0008365,HYPERION_Transmittance.0008366,mean,std
2073,-0.0010091858069036074,0.00429515589750487,0.00018549676577370286,5.849594427782096e-05,0.00036583978334504483,0.0011975946012308591,0.000658308642654874,-0.00025588658466878375,0.0011387571347591882,-0.0003927807403648377,0.0014488193395861936,0.00015115435495454744,0.0006962687271557504,4.72265788585384e-06,0.000315513367019593,0.0017972978790552862,0.0006575035772655984,0.0006630994303311653,0.0015002132009942894,0.0006825903938536978,0.0007079489282855553,0.0010612240250680205
2074,-0.00111790467897392,0.0043454622176953,0.00028157945315163255,4.943603827196159e-05,0.00044833261171418545,0.0014951409879496091,0.0006816736634068271,-0.0003698506654793306,0.0010234817517635827,-0.0006221394134605408,0.0013706180456408811,0.0004960268296249576,0.0008432537811718637,0.00038345057078868587,5.6829208694397695e-05,0.001988271160915638,0.0006272244177197,0.0005614139063443489,0.0016003490042169456,-6.813010709234716e-05,0.000703725939203219,0.0011179428305482944
2075,-0.0010915594259831973,0.004530951872236315,0.0002685856405905974,0.00012608761145311393,0.0004590018431289804,0.0016762198987772458,0.0006765476639561435,-0.00036317494526448687,0.0011037096036312585,-0.0007554153991783143,0.0014858934286364866,0.000739929036045856,0.0009162098663769418,0.0006678839356568499,-0.000465128665603698,0.0020347627838404425,0.0008747029028271219,0.0004977561457242317,0.001596891934819973,-0.0007035752250427866,0.0007138140253314538,0.001213934227088485
2076,-0.0010931091467473574,0.004712746038801257,0.0001540255133322966,5.2893107668934244e-05,0.0004315241018875253,0.0014900149884989255,0.0007603517945103428,-0.00020188477650227984,0.0010480388654110437,-0.0006325106216514588,0.0014003011587390257,0.0005888908661850162,0.0008041531341992075,0.0006620426804688617,-0.0004301407391205437,0.001808861180141712,0.0009234595022533914,0.0003988124353970833,0.001439416463323391,-0.0006482025100464487,0.0006834842018374963,0.0012034448453470726
2077,-0.0012054042975041934,0.004436418905622546,-0.00013982538541037917,-0.00027838950799268685,0.0004332526365860116,0.0009111346784403318,0.0007202974732212803,0.00019305559977945844,0.00043709125646328975,-0.00013958020935897833,0.0008276197317370726,0.0002702444352157779,0.0005130440491161996,0.000322892251696889,-0.0004149415547028191,0.001226285382107044,0.0004161047659252664,4.5237682589466125e-05,0.0011621356558282738,-5.5553527044739735e-05,0.00048405600111575556,0.0010644344018066727
2078,-0.0013132887045476504,0.0038476442245312372,-0.0003788400109596956,-0.0006040692870454212,0.00042806703249055264,0.0004587354245951169,0.0004248968537144443,0.0005146822629874663,-0.00016002807489657353,0.0003117461608802795,0.0002606603506335569,0.0002493828095443912,0.00035914485630614106,-6.394189289539616e-05,0.0001598260348662727,0.0006869825561793097,-3.784420868410861e-05,-0.00031846985982996747,0.0009501815390069847,0.0004755834625487661,0.0003125525764712853,0.0009496899048185604
2079,-0.0013464288870427676,0.003647849455244128,-0.00036763433774192214,-0.0006352425162629505,0.0003909333387954843,0.000570434528904199,0.00018242515876815526,0.0005524716077750639,-5.512390009188603e-05,0.0003331442283546447,0.00015814036161988505,0.00044989283456880525,0.00037249629673582856,-0.00020627778461902897,0.00040229772981256176,0.0006997379501612433,7.945773223386014e-05,-0.0004052542226229362,0.0009196639608819847,0.0006976703689818716,0.0003220326952228112,0.0009240746225411448
2080,-0.0013514356772039004,0.0038720821288891474,-0.0003502297814675081,-0.00045207744286817513,0.0002789958159073007,0.0009687127652933591,0.000116621630936124,0.0005593261419242338,0.00047070827611661007,0.00011117653121109003,0.00031323164732545146,0.0005425184525497623,0.00019022529301268402,-0.00017695229938953679,0.000281181091628968,0.0011300834854395636,0.000460450621638157,-0.0002971313970003776,0.0009678245138605003,0.0006827692077880239,0.00041590405027957394,0.0009690917188454195
2081,-0.00137730409303642,0.004012153044111315,-0.0005447793420143831,-0.00020018821404737435,0.00014846164384919522,0.0011133136335184568,-8.78654167129787e-06,0.0007389149366324858,0.0007283195508358483,-5.732579956893927e-05,0.0003962013128527952,0.0005035370148666568,-0.0002057879668750113,-0.0003389577238890485,0.00015619015153497387,0.001335361882046009,0.0006098198614452859,-0.0001776836888704948,0.0008842588018854027,0.000523624806237731,0.0004119671634921594,0.001027450166027396
2082,-0.0014168815771672793,0.00406472434080321,-0.0006922412331886995,-0.00013980870888990365,0.00011758643785554287,0.0009228171888163083,-0.00019153438255264553,0.0008020362554496245,0.000641296769463778,-0.00019906564484481817,0.00042910307676881083,0.0005162924088485904,-0.0003543227416552847,-0.00030253928593128483,6.779646333306957e-05,0.0012144836624415167,0.000494782897028782,-8.803830312830731e-05,0.0007651687216241722,0.00030118027193597316,0.00034764183085055783,0.001041237766942207
2083,-0.0014305906454656191,0.004267499342329089,-0.0005428719933815706,-0.00035915380166334115,0.0001836283842666757,0.0007575931134989255,-0.0003260024611659268,0.000539060562700601,0.000629852677666903,-0.00038872762452011114,0.0005299541357287718,0.000590082959080524,-9.289676967042144e-05,-0.0003720383017393903,-0.0001352765614166863,0.0013180765350611456,0.0004096674642895242,-6.14546315584831e-05,0.0008583903860528831,0.00010365047915032862,0.00032392216246219103,0.0010859692255669852
2084,-0.0013871984640691348,0.004509255781538073,-0.0001841712411232698,-0.0006309509818391224,0.00026320058504182217,0.0008912267270853513,-0.0004878886763758877,0.0002618989644950346,0.0008341773999569421,-0.0005050758911216736,0.0007169935110339476,0.0005551546372421451,0.00034340923008543793,-0.0001755217879149274,-0.0003099777752533562,0.0016820224960596808,0.0005251812658642312,-0.0001135490910921745,0.001136386449285305,5.173483355096339e-05,0.0003988153986224694,0.0011642347303416631
